,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,remote_ratio,company_size,company_location_iso_a3,employee_residence_iso_a3,gdp_company_location,gdp_employee_residence,same_country,ai_or_ml_job
1428,2021,2,FT,Cloud Security Engineering Manager,55000,EUR,65013,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1429,2021,2,FT,Product Security Engineer,85000,EUR,100474,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1430,2021,1,FT,Data Scientist,39600,EUR,46809,100,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1431,2021,1,FT,Data Scientist,32000,EUR,37825,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1432,2021,2,FT,AI Scientist,55000,USD,55000,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1433,2021,1,FT,Machine Learning Engineer,40000,EUR,47282,100,0,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1434,2021,0,PT,Data Analyst,8760,EUR,10354,50,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1435,2021,2,FT,Product Security Engineer,85000,EUR,100474,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1436,2021,1,FT,Machine Learning Engineer,40000,EUR,47282,100,0,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1437,2021,2,FT,Client Platform Engineer,55000,EUR,65013,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1438,2020,3,FT,Data Engineering Manager,70000,EUR,79833,50,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1439,2021,2,FT,DevOps Infrastructure Engineer,48500,EUR,57329,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1440,2021,2,FT,Manager of DevOps & Engineering Infrastructure,60000,EUR,70923,100,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1441,2020,1,FT,Site Reliability Engineer,52000,EUR,59304,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1442,2020,1,FT,DevOps Engineer,50000,EUR,57023,100,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1443,2021,1,FT,DevOps Infrastructure Engineer,40000,EUR,47282,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1444,2021,2,FT,AI Scientist,55000,USD,55000,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1445,2021,2,FT,Cloud Security Engineering Manager,55000,EUR,65013,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1446,2021,2,FT,DevOps Architect,32000,EUR,37825,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1447,2021,2,FT,DevOps Architect,38000,EUR,44918,50,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1448,2021,1,FT,Penetration Tester,33000,EUR,39007,100,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1449,2020,2,FT,Penetration Testing Engineer,62000,EUR,70709,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1450,2020,2,FT,Cyber Security Specialist,45000,EUR,51321,100,0,ESP,ESP,34519.27185415612,34519.27185415612,1.0,0.0
1451,2021,1,FT,Data Scientist,39600,EUR,46809,100,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1452,2020,1,FT,Data Scientist,34000,EUR,38776,100,1,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1453,2021,1,FT,Data Scientist,32000,EUR,37825,100,2,ESP,ESP,34519.27185415612,34519.27185415612,1.0,1.0
1454,2021,2,FT,Infrastructure Engineer,67000,EUR,79197,100,1,GBR,ESP,43044.983613571414,34519.27185415612,0.0,0.0
1455,2021,2,FT,Infrastructure Engineer,67000,EUR,79197,100,1,GBR,ESP,43044.983613571414,34519.27185415612,0.0,0.0
1456,2021,1,FT,Big Data Engineer,60000,USD,60000,50,1,ROU,ESP,20483.07830662258,34519.27185415612,0.0,1.0
1457,2021,1,FT,Big Data Engineer,60000,USD,60000,50,1,ROU,ESP,20483.07830662258,34519.27185415612,0.0,1.0
1458,2021,2,FT,Platform Engineer,90000,EUR,106385,100,1,BEL,ESP,44259.393111999234,34519.27185415612,0.0,0.0
1459,2021,2,FT,Platform Engineer,90000,EUR,106385,100,1,BEL,ESP,44259.393111999234,34519.27185415612,0.0,0.0
1460,2021,2,CT,Principal Cloud Architect,54000,USD,54000,100,0,USA,MEX,56823.436824068805,18518.99495399531,0.0,0.0
1461,2021,1,FT,Staff Platform Engineer,54000,USD,54000,100,2,USA,MEX,56823.436824068805,18518.99495399531,0.0,0.0
1462,2021,2,FT,Cloud DevOps Engineer,1200000,MXN,59153,100,1,USA,MEX,56823.436824068805,18518.99495399531,0.0,0.0
1463,2021,1,FT,Staff Platform Engineer,54000,USD,54000,100,2,USA,MEX,56823.436824068805,18518.99495399531,0.0,0.0
1464,2021,2,FT,Cloud DevOps Engineer,1200000,MXN,59153,100,1,USA,MEX,56823.436824068805,18518.99495399531,0.0,0.0
1465,2021,2,CT,Principal Cloud Architect,54000,USD,54000,100,0,USA,MEX,56823.436824068805,18518.99495399531,0.0,0.0
1466,2020,1,FT,Cloud DevOps Engineer,85000,GBP,109024,100,0,GBR,MEX,43044.983613571414,18518.99495399531,0.0,0.0
1467,2020,0,FT,Application Security Engineer,312000,MXN,14521,0,1,MEX,MEX,18518.99495399531,18518.99495399531,1.0,0.0
1468,2021,3,FT,DevOps Manager,140000,USD,140000,100,1,USA,AUS,56823.436824068805,51178.49790290832,0.0,0.0
1469,2021,2,FT,Cyber Security Analyst,145000,AUD,108822,100,2,USA,AUS,56823.436824068805,51178.49790290832,0.0,0.0
1470,2021,3,FT,DevOps Manager,140000,USD,140000,100,1,USA,AUS,56823.436824068805,51178.49790290832,0.0,0.0
1471,2020,2,FT,Software Security Engineer,300000,AUD,206620,100,2,USA,AUS,56823.436824068805,51178.49790290832,0.0,0.0
1472,2021,2,FT,Cyber Security Analyst,145000,AUD,108822,100,2,USA,AUS,56823.436824068805,51178.49790290832,0.0,0.0
1473,2020,1,FT,Customer Support Specialist,70600,USD,70600,100,1,USA,AUS,56823.436824068805,51178.49790290832,0.0,0.0
1474,2021,2,FT,DevOps Architect,90000,GBP,123792,100,1,GBR,AUS,43044.983613571414,51178.49790290832,0.0,0.0
1475,2021,2,FT,DevOps Architect,90000,GBP,123792,100,1,GBR,AUS,43044.983613571414,51178.49790290832,0.0,0.0
1476,2021,3,FT,Manager of DevOps & Engineering Infrastructure,157000,AUD,117828,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1477,2021,2,FT,DevOps Engineer,133000,AUD,99816,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1478,2021,2,FT,DevOps Engineer,150000,AUD,112575,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1479,2021,1,FT,DevOps Engineer,120000,AUD,90060,100,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1480,2021,2,FT,DevOps Engineer,115000,AUD,86307,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1481,2021,0,FT,Cloud DevOps Engineer,95000,AUD,71297,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1482,2021,2,FT,Lead DevOps Engineer,160000,AUD,120080,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1483,2021,0,FT,DevOps Engineer,80000,AUD,60040,50,0,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1484,2021,0,FT,Cyber Security Engineer,75500,AUD,56662,100,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1485,2021,2,FT,Penetration Tester,180000,AUD,135090,100,0,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1486,2021,2,FT,Penetration Tester,182000,AUD,136591,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1487,2021,1,FT,Information Security Manager,162000,AUD,121581,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1488,2021,3,FT,Head of Security,340000,AUD,255170,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1489,2021,1,FT,Cloud Engineer,71001,USD,71001,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1490,2021,3,FT,Product Owner,200000,USD,200000,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1491,2021,3,FT,Head of Security,340000,AUD,255170,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1492,2021,1,FT,Information Security Manager,162000,AUD,121581,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1493,2021,0,FT,DevOps Engineer,80000,AUD,60040,50,0,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1494,2020,1,FT,Security Engineer,120000,AUD,82648,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1495,2021,2,FT,Lead DevOps Engineer,160000,AUD,120080,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1496,2021,1,FT,DevOps Engineer,120000,AUD,90060,100,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1497,2020,2,FT,Lead DevOps Engineer,135000,AUD,92979,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1498,2021,2,FT,DevOps Engineer,115000,AUD,86307,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1499,2021,0,FT,Cloud DevOps Engineer,95000,AUD,71297,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1500,2020,0,FT,DevOps Engineer,85000,AUD,58542,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1501,2021,3,FT,Manager of DevOps & Engineering Infrastructure,157000,AUD,117828,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1502,2020,3,FT,Manager of DevOps & Engineering Infrastructure,225000,AUD,154965,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1503,2020,2,FT,DevSecOps Engineer,175000,AUD,120528,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1504,2020,2,FT,Lead DevOps Engineer,124000,AUD,85402,100,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1505,2021,2,FT,DevOps Engineer,133000,AUD,99816,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1506,2021,2,FT,DevOps Engineer,150000,AUD,112575,50,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1507,2021,0,PT,Research Scientist,27000,AUD,20263,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1508,2021,2,FT,Penetration Tester,182000,AUD,136591,100,2,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1509,2020,1,FT,Cyber Security Analyst,140000,AUD,96422,50,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1510,2021,0,FT,Cyber Security Engineer,75500,AUD,56662,100,1,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1511,2021,2,FT,Penetration Tester,180000,AUD,135090,100,0,AUS,AUS,51178.49790290832,51178.49790290832,1.0,0.0
1512,2021,0,FT,Infrastructure Engineer,50000,GBP,68773,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1513,2021,2,FT,Principal Site Reliability Engineer,175000,GBP,240707,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1514,2021,2,FT,Cybersecurity Analyst,48000,GBP,66022,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1515,2021,2,FT,Cybersecurity Analyst,48000,GBP,66022,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1516,2021,2,FT,Principal Site Reliability Engineer,175000,GBP,240707,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1517,2021,0,FT,Infrastructure Engineer,50000,GBP,68773,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1518,2020,2,FT,DevOps Manager,118500,GBP,151993,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1519,2020,3,FT,Design Director,150000,GBP,192396,100,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1520,2021,2,FT,UX Designer,52500,GBP,72212,50,2,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1521,2020,1,FT,Product Designer,113250,USD,113250,100,1,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1522,2020,2,FT,Customer Support Specialist,96200,USD,96200,100,1,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1523,2020,2,FT,Software Engineer,152380,USD,152380,100,1,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1524,2020,2,FT,Android Developer,152300,USD,152300,100,1,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1525,2020,2,FT,Engineering Manager,173100,USD,173100,100,1,USA,GBR,56823.436824068805,43044.983613571414,0.0,0.0
1526,2021,1,FT,Applied Data Scientist,68000,CAD,54238,50,2,CAN,GBR,46991.21483238116,43044.983613571414,0.0,1.0
1527,2021,1,FT,Applied Data Scientist,68000,CAD,54238,50,2,CAN,GBR,46991.21483238116,43044.983613571414,0.0,1.0
1528,2020,1,FT,Information Security Analyst,40000,GBP,51305,100,2,DNK,GBR,47235.5433906986,43044.983613571414,0.0,0.0
1529,2021,2,FT,Cloud Architect,85000,GBP,116914,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1530,2021,2,FT,DevOps Engineer,75000,GBP,103160,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1531,2021,1,FT,Cloud DevOps Engineer,40000,GBP,55018,50,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1532,2021,2,FT,Site Reliability Engineer,115000,GBP,158179,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1533,2021,1,FT,DevOps Engineer,42000,GBP,57769,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1534,2021,1,FT,Infrastructure Engineer,38016,GBP,52289,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1535,2021,3,FT,DevOps Manager,82000,GBP,112788,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1536,2021,1,FT,Infrastructure Engineer,55000,GBP,75650,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1537,2021,0,FT,Platform Engineer,58750,GBP,80808,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1538,2021,1,FT,Site Reliability Engineer,68450,GBP,94150,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1539,2021,2,FT,DevOps Engineer,78000,GBP,107286,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1540,2021,0,FT,DevOps Engineer,56000,GBP,77026,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1541,2021,1,FT,Site Reliability Engineer,75000,GBP,103160,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1542,2021,0,FT,Cloud Platform Engineer,40000,GBP,55018,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1543,2021,1,FT,Cloud Engineer,72000,GBP,99033,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1544,2021,1,FT,DevOps Engineer,47000,GBP,64647,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1545,2021,1,FT,DevOps Engineer,60000,GBP,82528,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1546,2021,1,FT,Platform Engineer,47500,GBP,65334,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1547,2021,0,FT,DevOps Engineer,42000,GBP,57769,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1548,2021,0,FT,DevOps Engineer,41000,GBP,56394,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1549,2021,2,FT,Platform Engineer,87000,GBP,119665,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1550,2021,1,CT,Cloud Engineer,105000,GBP,144424,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1551,2021,2,CT,Cloud Engineer,120000,GBP,165056,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1552,2021,3,FT,Platform Engineering Manager,130000,GBP,178811,50,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1553,2021,1,FT,DevOps Engineer,50000,GBP,68773,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1554,2021,2,FT,Lead Platform Engineer,75000,GBP,103160,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1555,2021,2,FT,Manager of DevOps & Engineering Infrastructure,50500,GBP,69461,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1556,2021,1,FT,Site Reliability Engineer,45000,GBP,61896,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1557,2021,2,FT,DevOps Engineer,80000,GBP,110037,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1558,2021,0,FT,Cloud DevOps Engineer,28500,GBP,39200,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1559,2021,1,FT,Cloud Engineer,65000,GBP,89405,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1560,2021,2,FT,DevOps Engineer,56500,GBP,77714,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1561,2021,2,FT,Cloud Operations Engineer,67000,GBP,92156,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1562,2021,2,FT,Principal DevOps Engineer,83000,GBP,114164,50,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1563,2021,0,FT,DevOps Engineer,55000,GBP,75650,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1564,2021,1,FT,DevOps Engineer,65000,GBP,89405,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1565,2021,0,FT,Platform Engineer,27000,GBP,37137,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1566,2021,0,FT,Cloud Engineer,55000,GBP,75650,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1567,2021,0,FT,DevOps Engineer,37000,GBP,50892,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1568,2021,1,FT,DevOps Engineer,55000,GBP,75650,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1569,2021,1,FT,Cloud Platform Engineer,50000,GBP,68773,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1570,2021,1,FT,Information Security Analyst,42000,GBP,57769,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1571,2021,2,FT,Information Security Manager,60000,GBP,82528,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1572,2021,2,FT,Security Engineer,90000,GBP,123792,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1573,2021,3,FT,Chief Information Security Officer,142000,GBP,195316,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1574,2021,1,FT,Penetration Tester,38000,GBP,52267,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1575,2021,0,FT,Cybersecurity Analyst,23500,GBP,32323,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1576,2021,0,FT,Cyber Security Analyst,28500,GBP,39200,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1577,2021,2,FT,Cyber Security Specialist,41500,GBP,57082,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1578,2021,1,FT,Cyber Security Specialist,50000,GBP,68773,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1579,2021,1,FT,Chief Information Security Officer,44000,GBP,60520,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1580,2021,0,FT,SOC Analyst,36200,GBP,49792,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1581,2021,2,FT,Incident Response Analyst,65000,GBP,89405,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1582,2021,0,FT,Cyber Security Analyst,26100,GBP,35899,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1583,2021,0,FT,Penetration Tester,35000,GBP,48141,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1584,2021,1,FT,Cyber Security Engineer,45000,GBP,61896,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1585,2021,2,FT,Finance Data Analyst,45000,GBP,61896,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1586,2021,1,FT,Data Scientist,85000,GBP,116914,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1587,2021,1,FT,Data Scientist,40900,GBP,56256,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1588,2021,1,FT,Data Engineer,52500,GBP,72212,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1589,2021,2,FT,Data Engineer,70000,GBP,96282,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1590,2021,1,FT,Data Analyst,37456,GBP,51519,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1591,2021,2,FT,Director of Data Engineering,82500,GBP,113476,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1592,2021,2,FT,Lead Data Engineer,75000,GBP,103160,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1593,2021,0,FT,Research Scientist,60000,GBP,82528,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1594,2021,1,FT,Data Engineer,60000,GBP,82528,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1595,2022,2,FT,Backend Engineer,85000,GBP,115479,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1596,2021,0,FT,DevOps Engineer,42000,GBP,57769,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1597,2020,2,FT,DevOps Engineer,41000,GBP,52588,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1598,2021,0,FT,DevOps Engineer,42000,GBP,57769,50,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1599,2020,2,FT,DevOps Engineer,41000,GBP,52588,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1600,2021,1,FT,Data Engineer,60000,GBP,82528,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1601,2021,1,FT,Cloud Platform Engineer,50000,GBP,68773,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1602,2021,1,FT,Cyber Security Engineer,45000,GBP,61896,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1603,2021,0,FT,Penetration Tester,35000,GBP,48141,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1604,2021,0,FT,Research Scientist,60000,GBP,82528,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1605,2021,0,FT,Cyber Security Analyst,26100,GBP,35899,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1606,2021,0,FT,DevOps Engineer,37000,GBP,50892,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1607,2021,2,FT,Director of Data Engineering,82500,GBP,113476,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1608,2021,2,FT,Lead Data Engineer,75000,GBP,103160,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1609,2021,0,FT,Platform Engineer,27000,GBP,37137,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1610,2021,0,FT,Cloud Engineer,55000,GBP,75650,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1611,2021,2,FT,Incident Response Analyst,65000,GBP,89405,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1612,2021,1,FT,Data Analyst,37456,GBP,51519,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1613,2020,1,FT,Data Engineer,88000,GBP,112872,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1614,2021,1,FT,Cyber Security Specialist,50000,GBP,68773,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1615,2021,1,FT,Chief Information Security Officer,44000,GBP,60520,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1616,2021,0,FT,SOC Analyst,36200,GBP,49792,100,1,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1617,2020,1,FT,Data Scientist,60000,GBP,76958,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1618,2021,2,FT,Cyber Security Specialist,41500,GBP,57082,100,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1619,2020,2,FT,Information Security Manager,55000,GBP,70545,100,0,GBR,GBR,43044.983613571414,43044.983613571414,1.0,0.0
1620,2021,1,FT,Data Engineer,52500,GBP,72212,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
1621,2021,2,FT,Data Engineer,70000,GBP,96282,50,2,GBR,GBR,43044.983613571414,43044.983613571414,1.0,1.0
