,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2076,2020,SE,FT,Security Incident Response Engineer,260000,USD,260000,US,100,US,L
2077,2020,EN,FT,Information Security Officer,43000,EUR,49040,FR,50,FR,L
2078,2020,MI,FT,Cybersecurity Engineer,126000,USD,126000,US,50,US,L
2079,2021,SE,FT,Penetration Tester,133000,USD,133000,US,100,US,L
2080,2021,EN,FT,Cyber Security Researcher,125000,USD,125000,US,50,US,L
2081,2020,SE,FT,Information Security Architect,85000,GBP,109024,GB,100,GB,M
2082,2020,SE,FT,Cyber Threat Intelligence Analyst,108000,USD,108000,US,100,US,L
2083,2021,MI,FT,Cyber Security Engineer,85000,USD,85000,US,100,US,L
2084,2021,SE,FT,Cyber Threat Intelligence Analyst,110000,USD,110000,US,100,US,L
2085,2020,EX,FT,Information Security Manager,169781,USD,169781,US,100,US,L
2086,2020,SE,FT,Software Security Engineer,300000,AUD,206620,AU,100,US,L
2087,2021,SE,FT,Application Security Engineer,75000,USD,75000,PT,50,PT,M
2088,2021,EN,FT,Cyber Security Analyst,85000,USD,85000,US,50,IL,M
2089,2020,EN,FT,Penetration Tester,56000,EUR,63866,DE,50,DE,S
2090,2020,SE,FT,Information Security Engineer,145000,USD,145000,US,100,US,L
2091,2020,EN,FT,Cyber Security Engineer,76960,USD,76960,US,50,US,L
2092,2021,EN,FT,Cyber Security Engineer,88500,USD,88500,US,50,US,L
2093,2021,SE,FT,Security Engineer,172000,USD,172000,US,100,US,L
2094,2021,MI,FT,Penetration Tester,110000,USD,110000,US,100,US,L
2095,2021,MI,FT,Product Security Engineer,140400,USD,140400,US,50,US,L
2096,2020,EN,FT,Cyber Security Specialist,34000,EUR,38776,IT,50,IT,L
2097,2020,SE,FT,Cyber Security Architect,203000,USD,203000,US,50,US,L
2098,2021,EN,FT,Cyber Security Engineer,75500,AUD,56662,AU,100,AU,M
2099,2021,SE,FT,Security Engineer,90000,GBP,123792,GB,50,GB,L
2100,2021,SE,FT,Penetration Tester,180000,NZD,127248,NZ,50,NZ,S
2101,2021,MI,FT,Security Engineering Manager,140000,USD,140000,US,50,US,L
2102,2021,EN,FT,Security Analyst,48000,USD,48000,US,100,US,L
2103,2021,SE,FT,Penetration Tester,190000,USD,190000,US,100,US,M
2104,2020,SE,FT,Incident Response Analyst,135000,USD,135000,US,50,US,L
2105,2020,MI,FT,Application Security Engineer,107000,CAD,79810,CA,100,CA,L
2106,2020,SE,FT,Information Security Manager,252000,USD,252000,US,100,US,M
2107,2021,MI,FT,Penetration Tester,115000,USD,115000,US,100,US,L
2108,2021,SE,FT,Penetration Tester,180000,AUD,135090,AU,100,AU,S
2109,2021,EX,FT,Chief Information Security Officer,289000,USD,289000,US,100,US,L
2110,2021,SE,FT,Penetration Tester,143000,USD,143000,US,100,US,L
2111,2021,SE,FT,Information Security Analyst,115000,USD,115000,US,50,US,L
2112,2020,SE,FT,Concierge Security Engineer,115000,EUR,131154,DE,100,DE,S
2113,2021,SE,FT,Security Engineer,106000,USD,106000,US,100,US,L
2114,2020,SE,FT,IT Security Engineer,105000,USD,105000,US,50,US,L
2115,2020,SE,FT,Cyber Security Engineer,132000,USD,132000,US,100,US,L
2116,2021,SE,FT,Cloud Security Engineer,82000,USD,82000,US,100,US,L
2117,2021,EN,FT,Cyber Security Analyst,80100,USD,80100,US,100,US,L
2118,2020,SE,FT,Security Engineer,300000,USD,300000,US,50,US,L
2119,2020,MI,FT,DevSecOps Engineer,58000,EUR,66147,BE,50,BE,M
2120,2021,SE,FT,Cyber Security Architect,450000,BRL,83415,BR,100,BR,L
2121,2021,MI,FT,Cyber Security Analyst,51000,EUR,60284,DE,100,DE,M
2122,2021,MI,FT,Cyber Security Specialist,62000,EUR,73287,DE,100,DE,L
2123,2021,EN,FT,Security Engineer,1000000,INR,13523,IN,50,IN,M
2124,2021,SE,FT,Cyber Security Engineer,56000,EUR,66195,FR,50,FR,S
2125,2020,MI,FT,Application Security Engineer,8223,USD,8223,IN,100,US,L
2126,2020,MI,FT,Information Security Manager,120000,EUR,136856,DE,50,DE,L
2127,2021,SE,FT,IT Security Engineer,70000,EUR,82744,AT,100,AT,S
2128,2020,MI,FT,Security Engineer,90000,USD,90000,CH,50,CH,S
2129,2021,MI,FT,Penetration Tester,33000,EUR,39007,ES,100,ES,M
2130,2020,SE,CT,Cyber Security Analyst,150000,GBP,192396,GB,100,GB,L
2131,2020,EN,FT,Penetration Tester,53000,NZD,34414,NZ,100,NZ,M
2132,2021,EX,FT,Penetration Tester,70000,EUR,82744,FR,50,FR,L
2133,2020,SE,FT,Information Security Engineer,29950,EUR,34157,GR,50,GR,L
2134,2020,SE,FT,Penetration Tester,75000,GBP,96198,GB,100,GB,M
2135,2020,EN,FT,SOC Analyst,60000,USD,60000,US,100,US,L
2136,2020,SE,FT,Penetration Tester,198000,PLN,50831,PL,100,PL,L
2137,2020,MI,FT,Ethical Hacker,52000,EUR,59304,FR,100,FR,L
2138,2020,MI,FT,Cyber Security Specialist,26000,EUR,29652,IT,50,IT,M
2139,2021,EN,FT,IT Security Engineer,16800,EUR,19858,GR,50,GR,M
2140,2020,SE,FT,Cyber Security Specialist,900000,ZAR,54727,ZA,100,ZA,L
2141,2021,SE,FT,Information Security Specialist,155000,CHF,169525,CH,100,CH,L
2142,2020,EN,FT,Cyber Security Engineer,35000,GBP,44892,GB,100,GB,L
2143,2021,MI,FT,Security Engineer,70000,EUR,82744,DE,50,DE,L
2144,2020,SE,FT,Penetration Testing Engineer,62000,EUR,70709,ES,100,ES,L
2145,2021,EX,FT,Chief Information Security Officer,142000,GBP,195316,GB,100,GB,L
2146,2021,MI,FT,Cyber Security Engineer,80000,EUR,94564,FR,100,FR,L
2147,2021,SE,FT,Security Engineer,50000,EUR,59102,PT,100,PT,L
2148,2020,SE,FT,Cyber Security Specialist,45000,EUR,51321,ES,100,ES,S
2149,2021,SE,FT,Cyber Security Specialist,75000,EUR,88654,NL,50,NL,S
2150,2021,MI,FT,Penetration Tester,1740,EUR,2056,PT,100,PT,M
2151,2020,SE,FT,Principal Cloud Security Engineer,50000,GBP,64132,GB,100,GB,L
2152,2021,SE,FT,Cyber Security Architect,140000,USD,140000,US,100,US,L
2153,2021,SE,FT,Cyber Security Analyst,140000,USD,140000,US,100,US,L
2154,2021,MI,FT,Security Engineer,140000,EUR,165488,NL,50,NL,L
2155,2021,SE,FT,Cyber Threat Intelligence Analyst,200000,USD,200000,US,100,US,M
2156,2021,SE,FT,Information Security Manager,50000,EUR,59102,IT,100,IT,L
2157,2021,MI,FT,Cyber Security Engineer,140000,USD,140000,US,100,US,M
2158,2021,MI,FT,Penetration Tester,38000,GBP,52267,GB,100,GB,S
2159,2020,MI,FT,Security Analyst,115000,USD,115000,US,100,US,M
2160,2020,SE,FT,Cyber Threat Analyst,140000,USD,140000,US,100,US,L
2161,2021,EN,FT,Cyber Security Analyst,80000,USD,80000,US,50,US,L
2162,2021,MI,FT,Cyber Security Analyst,110000,USD,110000,US,100,US,L
2163,2020,EN,FT,Information Security Analyst,60000,USD,60000,US,100,US,L
2164,2021,SE,FT,Staff Security Engineer,450000,USD,450000,US,100,US,L
2165,2021,SE,FT,Security Engineering Manager,190000,NZD,134317,NZ,50,NZ,L
2166,2021,SE,FT,Cyber Security Architect,280000,USD,280000,AU,100,AU,L
2167,2021,EX,FT,Cyber Security Specialist,120000,SGD,89294,SG,100,SG,S
2168,2021,SE,FT,Cyber Threat Intelligence Analyst,80000,EUR,94564,DE,100,DE,L
2169,2021,SE,FT,Penetration Tester,126000,CAD,100500,CA,50,CA,L
2170,2020,SE,FT,Cyber Security Researcher,250000,EUR,285118,DE,100,US,L
2171,2021,MI,FT,Application Security Engineer,50000,EUR,59102,FR,100,FR,L
2172,2020,SE,FT,Security Engineer,47620,EUR,54309,PT,50,PT,L
2173,2021,SE,FT,Penetration Tester,113500,CAD,90530,CA,100,CA,M
2174,2021,EN,FT,Security Engineer,43000,EUR,50828,FR,100,FR,L
2175,2021,SE,FT,Cyber Security Engineer,132000,USD,132000,US,100,US,L
2176,2021,MI,FT,Cyber Security Analyst,360000,INR,4868,IN,50,IN,M
2177,2021,MI,FT,Cyber Security Engineer,35000,EUR,41372,IT,50,IT,L
2178,2020,SE,FT,Information Security Specialist,170000,USD,170000,US,100,US,L
2179,2020,SE,FT,Lead Application Security Engineer,55000,EUR,62726,PT,100,PT,L
2180,2020,MI,FT,Vulnerability Management Engineer,130000,USD,130000,US,50,US,L
2181,2020,SE,FT,Application Security Engineer,108000,USD,108000,US,100,US,L
2182,2021,MI,FT,Security Engineer,100000,EUR,118205,DE,50,DE,L
2183,2021,SE,FT,Cyber Security Architect,35000,USD,35000,TR,50,TR,S
2184,2021,EN,FT,SOC Analyst,76000,CAD,60619,CA,100,CA,M
2185,2021,MI,FT,Penetration Tester,100000,USD,100000,US,100,US,M
2186,2021,MI,FT,Application Security Engineer,1000000,INR,13523,IN,50,IN,M
2187,2021,EN,FT,Cybersecurity Analyst,63000,USD,63000,US,50,US,L
2188,2020,SE,PT,Information Security Manager,45000,EUR,51321,PT,100,NL,M
2189,2020,SE,FT,Software Security Engineer,180000,USD,180000,US,100,US,S
2190,2021,EN,FT,Incident Response Analyst,77600,USD,77600,US,100,US,L
2191,2021,EN,FT,Cybersecurity Analyst,23500,GBP,32323,GB,50,GB,L
2192,2021,EN,FT,Penetration Tester,320000,INR,4327,IN,50,IN,S
2193,2020,SE,FT,Cyber Security Specialist,146000,USD,146000,US,100,US,L
2194,2020,SE,FT,Information Security Officer,159000,USD,159000,US,50,US,L
2195,2020,SE,FT,Security Engineer,170000,USD,170000,US,50,US,L
2196,2021,SE,FT,Cyber Security Architect,200000,USD,200000,US,100,US,L
2197,2021,EX,FT,Principal Security Engineer,3800000,INR,51389,IN,100,GB,S
2198,2020,SE,FT,Information Security Engineer,120000,USD,120000,US,100,US,M
2199,2021,MI,FT,Cyber Security Analyst,106000,USD,106000,US,100,US,L
2200,2021,EN,FT,Cyber Security Analyst,28500,GBP,39200,GB,50,GB,S
2201,2021,MI,FT,Information Security Analyst,82700,USD,82700,US,100,US,L
2202,2020,EN,FT,Cyber Security Analyst,23000,EUR,26230,IT,100,IT,L
2203,2021,SE,FT,Ethical Hacker,150000,USD,150000,US,100,US,L
2204,2020,SE,PT,Cybersecurity Researcher,55000,USD,55000,US,100,US,L
2205,2020,SE,FT,Digital Forensics Analyst,125000,USD,125000,US,100,US,L
2206,2021,SE,FT,Digital Forensics Analyst,140000,USD,140000,US,50,US,L
2207,2021,SE,FT,Cyber Security Architect,127000,USD,127000,US,100,US,L
2208,2021,SE,CT,Cyber Security Architect,72000,USD,72000,US,100,US,M
2209,2020,SE,FT,Cyber Security Specialist,104000,CAD,77572,CA,100,CA,L
2210,2020,MI,FT,Cyber Security Specialist,504000,SEK,54784,SE,50,SE,M
2211,2020,MI,FT,Cyber Security Analyst,350000,ZAR,21283,ZA,50,ZA,L
2212,2021,EN,FT,Cyber Security Analyst,65000,USD,65000,DE,100,US,L
2213,2021,SE,FT,Cyber Security Analyst,145000,AUD,108822,AU,100,US,L
2214,2020,MI,FT,Information Security Specialist,80000,USD,80000,US,100,US,L
2215,2021,MI,FT,Penetration Testing Engineer,150000,USD,150000,US,100,US,L
2216,2021,MI,FT,Cyber Security Analyst,90000,USD,90000,US,50,US,L
2217,2021,EN,FT,Ethical Hacker,45000,EUR,53192,DE,50,DE,M
2218,2021,SE,FT,DevSecOps Engineer,60000,EUR,70923,FR,50,FR,L
2219,2021,MI,FT,Information Security Engineer,120000,USD,120000,US,100,US,L
2220,2020,SE,FT,Information Security Architect,170000,USD,170000,US,100,US,L
2221,2020,MI,CT,Security Engineer,40000,EUR,45618,NL,50,NL,S
2222,2021,SE,FT,Cyber Threat Intelligence Analyst,134000,USD,134000,US,100,US,L
2223,2020,MI,FT,IT Security Engineer,130000,USD,130000,US,50,US,L
2224,2021,SE,FT,Security Engineering Manager,174000,USD,174000,US,50,US,L
2225,2020,SE,FT,Security Engineer,142000,USD,142000,US,100,US,L
2226,2021,MI,FT,Cloud Security Engineer,130000,USD,130000,CH,50,CH,L
2227,2021,EN,FT,Cybersecurity Analyst,77000,USD,77000,US,100,US,L
2228,2021,MI,FT,Security Analyst,20000,USD,20000,IN,100,US,L
2229,2021,MI,FT,Cyber Threat Analyst,79509,USD,79509,US,50,US,L
2230,2021,EX,FT,Security Officer 3,148000,USD,148000,US,100,US,M
2231,2021,EN,FT,Cyber Security Analyst,81000,USD,81000,US,50,US,L
2232,2021,MI,FT,Information Security Manager,114000,USD,114000,US,50,US,L
2233,2021,EN,FT,Network Security Engineer,836000,INR,11305,IN,50,IN,L
2234,2021,MI,FT,Cyber Security Analyst,42900,EUR,50710,SI,100,SI,M
2235,2020,EN,FT,Security Engineer,28250,GBP,36234,GB,100,GB,M
2236,2021,SE,FT,Data Science Manager,7000000,INR,94665,IN,50,IN,L
2237,2020,EN,CT,Business Data Analyst,100000,USD,100000,US,100,US,L
2238,2020,EN,FT,Data Scientist,105000,USD,105000,US,100,US,S
2239,2021,MI,FT,Principal Data Scientist,151000,USD,151000,US,100,US,L
2240,2020,SE,FT,Data Scientist,412000,USD,412000,US,100,US,L
2241,2021,SE,FT,Data Specialist,165000,USD,165000,US,100,US,L
2242,2021,MI,FT,Data Engineer,24000,EUR,28369,MT,50,MT,L
2243,2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L
2244,2021,MI,FT,Data Scientist,160000,SGD,119059,SG,100,IL,M
2245,2020,SE,FT,Machine Learning Engineer,40000,EUR,45618,HR,100,HR,S
2246,2020,MI,FT,Data Engineer,130800,USD,130800,ES,100,US,M
2247,2020,MI,FT,Data Scientist,138350,USD,138350,US,100,US,M
2248,2020,MI,FT,Data Scientist,118000,USD,118000,US,100,US,M
2249,2020,SE,FT,Data Science Manager,190200,USD,190200,US,100,US,M
2250,2021,MI,FT,Data Engineer,38400,EUR,45391,NL,100,NL,L
2251,2021,EN,PT,AI Scientist,12000,USD,12000,BR,100,US,S
2252,2021,MI,FT,Lead Data Analyst,1450000,INR,19609,IN,100,IN,L
2253,2021,SE,FT,Principal Data Scientist,235000,USD,235000,US,100,US,L
2254,2021,MI,FT,Data Scientist,115000,USD,115000,US,50,US,L
2255,2020,MI,FT,Data Scientist,55000,EUR,62726,FR,50,LU,S
2256,2021,EN,FT,AI Scientist,1335000,INR,18053,IN,100,AS,S
2257,2021,MI,FT,Data Scientist,39600,EUR,46809,ES,100,ES,M
2258,2020,MI,FT,Data Scientist,34000,EUR,38776,ES,100,ES,M
2259,2020,SE,FT,Principal Data Scientist,130000,EUR,148261,DE,100,DE,M
2260,2021,SE,FT,Principal Data Scientist,147000,EUR,173762,DE,100,DE,M
2261,2021,EN,FT,Business Data Analyst,50000,EUR,59102,LU,100,LU,L
2262,2021,MI,FT,Data Scientist,130000,USD,130000,US,50,US,L
2263,2020,SE,FL,Computer Vision Engineer,60000,USD,60000,RU,100,US,S
2264,2021,SE,FT,Data Science Manager,152000,USD,152000,US,100,FR,L
2265,2021,MI,FT,Machine Learning Engineer,74000,USD,74000,JP,50,JP,S
2266,2021,SE,FT,Data Engineer,65000,EUR,76833,RO,50,GB,S
2267,2021,MI,FL,Machine Learning Scientist,12000,USD,12000,PK,50,PK,M
2268,2021,SE,FT,Finance Data Analyst,45000,GBP,61896,GB,50,GB,L
2269,2021,SE,FT,Data Scientist,110000,CAD,87738,CA,100,CA,S
2270,2020,SE,FT,Data Scientist,120000,USD,120000,US,50,US,L
2271,2021,SE,FT,Data Analytics Manager,140000,USD,140000,US,100,US,L
2272,2020,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L
2273,2020,EN,PT,Data Scientist,19000,EUR,21669,IT,50,IT,S
2274,2020,EN,FT,Data Scientist,55000,EUR,62726,DE,50,DE,S
2275,2021,SE,FT,Principal Data Engineer,185000,USD,185000,US,100,US,L
2276,2020,MI,FT,Data Scientist,37000,EUR,42197,FR,50,FR,S
2277,2021,EX,FT,Principal Data Engineer,600000,USD,600000,US,100,US,L
2278,2021,MI,FT,Data Science Engineer,34000,EUR,40189,GR,100,GR,M
2279,2021,SE,FT,Research Scientist,50000,USD,50000,FR,100,US,S
2280,2021,MI,FT,Data Scientist,160000,USD,160000,US,100,US,L
2281,2020,EN,FT,AI Scientist,300000,DKK,45896,DK,50,DK,S
2282,2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2283,2020,EX,FT,Director of Data Science,325000,USD,325000,US,100,US,L
2284,2021,MI,FT,Machine Learning Engineer,21000,EUR,24823,SI,50,SI,L
2285,2021,MI,FT,Research Scientist,48000,EUR,56738,FR,50,FR,S
2286,2021,MI,FT,Data Engineer,48000,GBP,66022,HK,50,GB,S
2287,2020,SE,FT,Data Engineer,42000,EUR,47899,GR,50,GR,L
2288,2020,MI,FT,Product Data Analyst,450000,INR,6072,IN,100,IN,L
2289,2021,MI,FT,Data Scientist,75000,EUR,88654,DE,50,DE,L
2290,2021,EN,PT,Computer Vision Engineer,180000,DKK,28609,DK,50,DK,S
2291,2020,MI,FT,Lead Data Engineer,56000,USD,56000,PT,100,US,M
2292,2020,EN,FT,Data Science Consultant,423000,INR,5707,IN,50,IN,M
2293,2021,MI,FT,Machine Learning Engineer,75000,EUR,88654,BE,100,BE,M
2294,2020,SE,FT,Big Data Engineer,100000,EUR,114047,PL,100,GB,S
2295,2020,EN,FT,Data Engineer,4450000,JPY,41689,JP,100,JP,S
2296,2020,MI,FT,Data Analyst,8000,USD,8000,PK,50,PK,L
2297,2021,MI,FT,Machine Learning Engineer,180000,PLN,46597,PL,100,PL,L
2298,2021,MI,FT,Data Scientist,85000,GBP,116914,GB,50,GB,L
2299,2021,MI,FT,Data Scientist,40900,GBP,56256,GB,50,GB,L
2300,2021,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,CA,L
2301,2021,EX,CT,Principal Data Scientist,416000,USD,416000,US,100,US,S
2302,2020,MI,FT,Data Analyst,85000,USD,85000,US,100,US,L
2303,2021,MI,FT,Data Scientist,32000,EUR,37825,ES,100,ES,L
2304,2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,US,M
2305,2021,MI,FT,Data Scientist,52000,EUR,61467,DE,50,AT,M
2306,2021,EN,FT,Data Science Consultant,90000,USD,90000,US,100,US,S
2307,2021,MI,FT,Data Scientist,30400000,CLP,40038,CL,100,CL,L
2308,2021,EN,FT,Machine Learning Engineer,81000,USD,81000,US,50,US,S
2309,2021,MI,FT,Data Scientist,420000,INR,5679,IN,100,US,S
2310,2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L
2311,2020,MI,FT,Lead Data Analyst,87000,USD,87000,US,100,US,L
2312,2021,MI,FT,Data Engineer,4000,USD,4000,IR,100,IR,M
2313,2021,SE,FT,Data Analytics Engineer,50000,USD,50000,VN,100,GB,M
2314,2021,EX,FT,Data Science Consultant,59000,EUR,69741,FR,100,ES,S
2315,2020,SE,FT,Lead Data Engineer,125000,USD,125000,NZ,50,NZ,S
2316,2021,EN,FT,Machine Learning Engineer,21844,USD,21844,CO,50,CO,M
2317,2020,MI,FT,Business Data Analyst,135000,USD,135000,US,100,US,L
2318,2021,SE,FT,Data Science Manager,174000,USD,174000,US,100,US,L
2319,2021,SE,FT,Research Scientist,120500,CAD,96113,CA,50,CA,L
2320,2021,MI,FT,Data Scientist,147000,USD,147000,US,50,US,L
2321,2021,EN,FT,BI Data Analyst,9272,USD,9272,KE,100,KE,S
2322,2021,SE,FT,Machine Learning Engineer,1799997,INR,24342,IN,100,IN,L
2323,2021,SE,FT,Data Science Manager,4000000,INR,54094,IN,50,US,L
2324,2021,EN,FT,Machine Learning Engineer,21000,EUR,24823,DE,50,DE,M
2325,2020,MI,FT,Data Scientist,11000000,HUF,35735,HU,50,HU,L
2326,2021,SE,FT,Data Analyst,90000,CAD,71786,CA,100,CA,M
2327,2021,EN,FT,Big Data Engineer,1200000,INR,16228,IN,100,IN,L
2328,2020,SE,FT,Lead Data Scientist,190000,USD,190000,US,100,US,S
2329,2021,SE,FT,Data Analyst,54000,EUR,63831,DE,50,DE,L
2330,2021,SE,FT,Product Designer,195000,USD,195000,US,100,US,L
2331,2021,SE,FT,Product Designer,140000,USD,140000,US,100,US,M
2332,2021,SE,FT,Backend Software Engineer,60000,USD,60000,UG,100,US,L
2333,2020,EN,FT,Lead UX Designer,80000,USD,80000,US,100,US,S
2334,2021,EN,FT,Android Developer,43300,EUR,51183,FR,0,FR,S
2335,2020,EN,FT,Application Security Engineer,312000,MXN,14521,MX,0,MX,M
2336,2021,EN,FT,Web Designer,52000,USD,52000,US,50,US,L
2337,2020,MI,FT,Frontend Developer,70000,NZD,45452,NZ,50,NZ,S
2338,2021,SE,CT,Technical Product Manager,120000,USD,120000,AR,100,US,M
2339,2021,MI,FT,Associate Product Manager,60000,USD,60000,ZA,100,ZA,M
2340,2020,SE,FT,Operations Manager,50000,USD,50000,PE,100,PE,L
2341,2021,SE,FT,Product Designer,104000,USD,104000,US,50,US,L
2342,2020,EX,FT,Design Director,150000,GBP,192396,GB,100,US,L
2343,2020,MI,FT,Product Manager,65000,EUR,74130,IE,100,IE,S
2344,2020,EN,FT,Associate Product Manager,5200,USD,5200,ID,50,ID,S
2345,2021,EN,FT,Full Stack Developer,450000,INR,6085,IN,100,IN,S
2346,2021,EN,FT,UI Designer,30000,USD,30000,NL,100,SE,M
2347,2021,SE,FT,Lead UX Designer,40000,USD,40000,IN,100,SG,S
2348,2021,SE,FT,Product Manager,44000,USD,44000,AR,100,US,S
2349,2021,SE,FT,Principal Product Designer,180000,USD,180000,US,100,US,M
2350,2020,MI,FT,UX Designer,80000,SGD,58004,SG,0,SG,M
2351,2020,EN,FT,Product Manager,90000,CAD,67130,CA,100,CA,S
2352,2021,SE,FT,Product Designer,95000,CAD,75774,CA,100,CA,L
2353,2021,MI,FT,Product Designer,105000,USD,105000,US,100,US,L
2354,2021,MI,FT,Content Writer,80000,USD,80000,MZ,100,US,M
2355,2021,SE,FT,Full Stack Software Engineer,110000,CAD,87738,CA,100,CA,S
2356,2020,SE,FT,Software Development Engineer,132000,USD,132000,US,50,US,L
2357,2021,MI,FT,Product Manager,125000,USD,125000,US,100,US,S
2358,2020,SE,FT,Recruiter,120000,CAD,89506,CA,100,CA,S
2359,2021,MI,FT,HR Business Partner,58000,USD,58000,US,100,US,M
2360,2021,SE,FT,UX Designer,52500,GBP,72212,GB,50,US,L
2361,2021,MI,FT,IT Support Specialist,47500,USD,47500,US,0,US,L
2362,2020,EX,FT,IT Manager,236000,USD,236000,US,0,US,L
2363,2021,SE,FT,Product Designer,138000,USD,138000,US,100,CA,L
2364,2021,SE,FT,UX Designer,11200,CAD,8933,CA,100,CA,M
2365,2021,EN,FT,Frontend Software Development Engineer,2000000,INR,27047,IN,100,IN,L
2366,2020,EX,FT,Director of Product Design,95000,EUR,108345,BE,50,BE,M
2367,2020,SE,FT,Sales Operations Manager,90000,EUR,102642,NL,50,NL,S
2368,2021,SE,FT,Staff Site Reliability Engineer,95000,GBP,130669,GB,100,GB,L
2369,2020,MI,FT,Product Designer,42000,GBP,53871,GB,100,GB,S
2370,2021,MI,FT,Software Development Engineer,1000000,INR,13523,IN,50,IN,M
2371,2021,SE,FT,Go Software Developer,60000,EUR,70923,IN,100,CH,S
2372,2020,SE,FT,Backend Software Engineer,76000,EUR,86676,DE,100,DE,L
2373,2021,SE,FT,Brand Designer,120000,USD,120000,US,100,US,M
2374,2020,EX,FT,Product Manager,102000,USD,102000,BG,100,IE,S
2375,2021,MI,CT,Full Stack Software Engineer,107250,USD,107250,BA,100,US,S
2376,2021,SE,FT,HR Manager,102000,USD,102000,US,50,US,L
2377,2021,EN,FT,HR Business Partner,448800,SEK,52281,SE,50,SE,L
2378,2021,SE,CT,Frontend Software Development Engineer,85000,EUR,100474,UA,100,AT,L
2379,2020,EN,FT,Hardware Support Engineer,70000,USD,70000,CA,100,US,M
2380,2021,MI,FT,Full Stack Software Engineer,70000,USD,70000,IN,100,US,S
2381,2021,SE,FT,Software Development Manager,180000,CAD,143572,CA,100,CA,L
2382,2020,EN,FT,Frontend Developer,85000,CAD,63400,CA,100,CA,L
2383,2021,MI,FT,Project Manager,82000,USD,82000,US,100,US,L
2384,2020,MI,FT,Software Engineer,300000,USD,300000,TH,100,US,S
2385,2021,SE,FT,Technical Product Manager,170000,CAD,135596,CA,100,US,L
2386,2020,SE,FT,Software Engineering Manager,240000,USD,240000,US,100,US,L
2387,2020,EN,FT,Technical Project Manager,60000,USD,60000,US,100,US,L
2388,2021,MI,FT,Customer Marketing Manager,95000,USD,95000,US,100,US,M
2389,2021,SE,FT,Principal Engineer,200000,USD,200000,US,50,US,M
2390,2020,MI,FT,Recruiting Coordinator,54500,USD,54500,US,0,US,L
2391,2021,SE,FT,Full Stack Software Engineer,150000,USD,150000,US,100,US,S
2392,2020,SE,FT,Software Engineer,300000,USD,300000,US,0,US,L
2393,2020,SE,CT,Lead Data Engineer,550000,USD,550000,MA,100,US,S
2394,2021,MI,FT,Recruiting Manager,52000,USD,52000,US,100,US,L
2395,2021,MI,FT,Product Designer,55000,GBP,75650,NG,100,DE,S
2396,2020,SE,FT,Product Designer,173000,USD,173000,US,100,US,L
2397,2020,EN,PT,Full Stack Developer,10000,USD,10000,US,100,US,S
2398,2021,SE,FT,Software Engineer,70000,GBP,96282,GB,100,GB,S
2399,2021,EN,FT,Software Engineer in Test,120000,USD,120000,US,50,US,L
2400,2020,MI,FT,Site Reliability Engineer,72000,USD,72000,EC,100,US,M
2401,2021,SE,FT,Staff Product Designer,135000,USD,135000,US,100,US,S
2402,2021,EN,FT,Frontend Developer,34000,GBP,46765,GB,100,GB,S
2403,2021,MI,FT,Full Stack Software Engineer,75000,GBP,103160,GB,100,GB,L
2404,2020,SE,FT,Product Manager,175000,USD,175000,US,100,US,M
2405,2020,EN,FT,UX Designer,4000,USD,4000,PH,50,PH,M
2406,2021,SE,FT,Lead UX Designer,540000,PHP,10950,PH,50,PH,M
2407,2021,EN,PT,Technical Product Manager,180000,PHP,3650,PH,100,PH,S
2408,2020,MI,FT,Product Designer,113250,USD,113250,GB,100,US,M
2409,2020,SE,FT,Product Manager,153000,USD,153000,CA,100,US,M
2410,2020,SE,FT,Product Manager,173200,USD,173200,US,100,US,M
2411,2020,MI,FT,Product Manager,153000,USD,153000,ES,100,US,M
2412,2020,MI,FT,Product Manager,156100,USD,156100,US,100,US,M
2413,2020,SE,FT,Product Manager,169800,USD,169800,CA,100,US,M
2414,2020,EX,FT,Director of Product Design,231700,USD,231700,US,100,US,M
2415,2021,MI,FT,Full Stack Software Engineer,12152,USD,12152,LK,0,LK,M
2416,2020,SE,FT,Growth Marketing Manager,126000,USD,126000,US,100,US,M
2417,2021,SE,FT,Frontend Engineer,110000,USD,110000,CH,100,CH,S
2418,2021,MI,FT,Business Intelligence Engineer,45000,GBP,61896,GB,50,GB,M
2419,2020,MI,FT,Customer Service Representative,73500,USD,73500,BN,100,US,M
2420,2020,EN,FT,Customer Service Representative,54700,USD,54700,GH,100,US,M
2421,2020,MI,FT,Customer Support Specialist,70600,USD,70600,AU,100,US,M
2422,2020,SE,FT,Customer Support Specialist,83000,USD,83000,US,100,US,M
2423,2020,SE,FT,Customer Success Manager,105100,USD,105100,US,100,US,M
2424,2020,SE,FT,Customer Support Specialist,96200,USD,96200,GB,100,US,M
2425,2020,SE,FT,Marketing Designer,130500,USD,130500,PL,100,US,M
2426,2020,SE,FT,Partner Development Manager,136820,USD,136820,NL,100,US,M
